Index,Model,Region,Scenario,Sigma,Value,Year
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,2250.69873047,2091
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,564.269042969,2092
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,5555.84716797,2093
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,3169.05029297,2094
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,2154.97216797,2095
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,6805.46435547,2096
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,6290.33935547,2097
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,5688.76123047,2098
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,6737.62060547,2099
GD4,ICHEC-EC-EARTH_RCA4,Centre-Val de Loire,rcp85,2,8587.68310547,2100
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3384.68139648,1989
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,1868.23608398,1990
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5827.43920898,1995
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4290.84545898,2003
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,451.962646484,2017
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3166.69702148,2018
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,1935.58764648,2021
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2455.47827148,2025
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2290.14233398,2026
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,1950.43139648,2030
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4490.59545898,2034
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2990.87670898,2037
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5135.14233398,2038
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2579.06420898,2039
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,487.470458984,2042
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,1957.67358398,2043
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4843.17358398,2044
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,54.2829589844,2045
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2019.80639648,2051
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5690.08764648,2054
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3918.68139648,2056
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3576.97045898,2059
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7606.38452148,2060
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,366.032958984,2061
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4533.46264648,2064
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3514.70483398,2065
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,122.259521484,2066
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4091.39233398,2067
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3867.46264648,2069
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5754.18139648,2070
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,753.900146484,2072
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,8667.13452148,2073
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,1352.32983398,2074
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2546.40795898,2075
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3096.36108398,2076
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,10315.298584,2077
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,8002.14233398,2078
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,1340.57202148,2079
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4242.87670898,2080
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5756.77514648,2081
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7552.97827148,2082
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5938.48608398,2083
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,2026.80639648,2084
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,9008.51733398,2085
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,10680.595459,2086
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4305.32983398,2087
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,3299.90014648,2088
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7305.05639648,2089
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7248.61108398,2090
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4073.70483398,2091
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,8699.48608398,2092
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,8115.68139648,2093
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7998.67358398,2094
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,5461.82202148,2095
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,4372.43920898,2096
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7927.03295898,2097
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,7178.93139648,2098
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,9438.30639648,2099
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,1,10901.6345215,2100
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1742.02685547,1995
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,205.433105469,2003
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,405.183105469,2034
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1049.72998047,2038
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,757.761230469,2044
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1604.67529297,2054
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3520.97216797,2060
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,448.050292969,2064
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,5.97998046875,2067
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1668.76904297,2070
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,4581.72216797,2073
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,6229.88623047,2077
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3916.72998047,2078
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,157.464355469,2080
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1671.36279297,2081
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3467.56591797,2082
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1853.07373047,2083
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,4923.10498047,2085
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,6595.18310547,2086
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,219.917480469,2087
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3219.64404297,2089
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3163.19873047,2090
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,4614.07373047,2092
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,4030.26904297,2093
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3913.26123047,2094
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,1376.40966797,2095
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,287.026855469,2096
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3841.62060547,2097
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,3093.51904297,2098
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,5352.89404297,2099
GD4,MetEir-ECEARTH_RACMO22E,Centre-Val de Loire,rcp85,2,6816.22216797,2100
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1715.37670898,1997
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,591.767333984,2009
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1422.39233398,2011
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1194.88452148,2014
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,307.447021484,2017
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3776.29077148,2018
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1585.65795898,2020
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,7477.76733398,2025
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1017.68139648,2026
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1518.58764648,2029
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1538.49389648,2030
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4007.98608398,2031
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3464.88452148,2034
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,258.454833984,2035
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1758.57983398,2037
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3502.63452148,2038
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,2752.35327148,2039
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,361.056396484,2040
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5621.25952148,2041
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3953.84545898,2042
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3059.79858398,2043
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1575.30639648,2044
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,845.564208984,2051
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4884.13452148,2052
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,6528.39233398,2053
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3160.14233398,2054
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4173.68139648,2058
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,89.7126464844,2060
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,2603.79858398,2061
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,8252.93920898,2062
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,2083.86889648,2064
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3712.20483398,2065
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,1150.47045898,2066
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3399.26733398,2067
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4841.48608398,2068
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3864.62670898,2070
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,8590.16577148,2071
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,6771.75170898,2074
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,2765.86889648,2075
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,2823.16577148,2076
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,7831.73608398,2077
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3930.82202148,2078
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,8100.25952148,2079
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,7960.29858398,2080
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4800.18139648,2081
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,7475.54077148,2082
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,8820.93920898,2083
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4533.36889648,2084
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5318.57202148,2085
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5014.00952148,2086
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,7876.98608398,2087
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5990.13452148,2088
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5804.79858398,2089
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5552.93920898,2090
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3234.46264648,2091
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,6899.26733398,2092
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3957.93139648,2093
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,3393.70483398,2094
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,7686.76733398,2095
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,9276.31420898,2096
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,5810.11889648,2097
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,4806.70483398,2098
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,1,10543.595459,2099
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,3392.35498047,2025
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,1535.84716797,2041
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,798.722167969,2052
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,2442.97998047,2053
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,88.2690429688,2058
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,4167.52685547,2062
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,756.073730469,2068
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,4504.75341797,2071
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,2686.33935547,2074
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,3746.32373047,2077
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,4014.84716797,2079
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,3874.88623047,2080
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,714.769042969,2081
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,3390.12841797,2082
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,4735.52685547,2083
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,447.956542969,2084
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,1233.15966797,2085
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,928.597167969,2086
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,3791.57373047,2087
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,1904.72216797,2088
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,1719.38623047,2089
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,1467.52685547,2090
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,2813.85498047,2092
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,3601.35498047,2095
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,5190.90185547,2096
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,1724.70654297,2097
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,721.292480469,2098
GD4,MOHC-HadGEM2-ES_RCA4,Centre-Val de Loire,rcp85,2,6458.18310547,2099
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,2876.32983398,1980
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,435.767333984,1981
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,171.517333984,2002
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1319.37670898,2012
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6127.06420898,2015
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1395.16577148,2018
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3353.18139648,2025
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4162.03295898,2026
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1995.28295898,2027
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5048.83764648,2028
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,951.822021484,2034
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1101.15014648,2036
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1317.60327148,2039
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1132.04858398,2041
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,2126.50170898,2042
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4973.21264648,2043
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1255.63452148,2044
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1384.89233398,2047
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,292.415771484,2048
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,442.048583984,2050
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,467.290771484,2051
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1519.27514648,2053
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1292.40014648,2054
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,8672.31420898,2055
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5075.05639648,2056
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,854.251708984,2057
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4324.16577148,2058
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3335.92358398,2059
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3812.99389648,2060
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3251.39233398,2061
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5152.47827148,2062
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,864.165771484,2063
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,762.025146484,2064
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,2119.89233398,2067
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5730.12670898,2069
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6669.40014648,2070
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,2451.43139648,2071
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,10136.017334,2072
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3022.36889648,2073
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5726.50952148,2074
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4854.19702148,2075
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1934.63452148,2076
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,9724.00170898,2077
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6445.54077148,2078
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4579.29077148,2079
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4518.55639648,2080
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,1338.09545898,2081
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5828.11889648,2082
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6712.25952148,2083
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6397.25170898,2084
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,11592.5563965,2085
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5697.27514648,2086
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6974.72045898,2087
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,4203.90795898,2088
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,9613.25952148,2089
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,2454.11108398,2090
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,9450.32202148,2091
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3281.07983398,2092
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,10222.111084,2093
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,7049.61889648,2094
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,3484.41577148,2095
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,7406.80639648,2096
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,5702.72827148,2097
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,8559.79077148,2098
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,9527.29077148,2099
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,1,6048.31420898,2100
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2041.65185547,2015
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,76.6206054688,2026
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,963.425292969,2028
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,887.800292969,2043
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,4586.90185547,2055
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,989.644042969,2056
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,238.753417969,2058
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1067.06591797,2062
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1644.71435547,2069
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2583.98779297,2070
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,6050.60498047,2072
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1641.09716797,2074
