Index,Model,Percentile,Region,Scenario,Season,Value,Year
10,5,10,11,rcp85,JJA,-1.54586582184,2014
10,5,10,11,rcp85,JJA,-0.618102836609,2033
10,5,10,11,rcp85,JJA,-0.178589630127,2035
10,5,10,11,rcp85,JJA,-0.121148872375,2037
10,5,10,11,rcp85,JJA,-1.58328990936,2053
10,5,10,11,rcp85,JJA,-0.0236728668213,2068
10,5,10,11,rcp85,JJA,-0.462314414978,2100
10,6,90,11,rcp85,JJA,3.12080078125,1987
10,6,90,11,rcp85,JJA,0.371453094482,1999
10,6,90,11,rcp85,JJA,20.7091377258,2000
10,6,90,11,rcp85,JJA,0.159966278076,2004
10,6,90,11,rcp85,JJA,2.9693649292,2005
10,6,90,11,rcp85,JJA,8.16953735352,2009
10,6,90,11,rcp85,JJA,2.65517883301,2010
10,6,90,11,rcp85,JJA,5.20087127686,2012
10,6,90,11,rcp85,JJA,11.5141876221,2015
10,6,90,11,rcp85,JJA,1.58294181824,2020
10,6,90,11,rcp85,JJA,2.75526504517,2030
10,6,90,11,rcp85,JJA,3.73611907959,2031
10,6,90,11,rcp85,JJA,0.535944747925,2036
10,6,90,11,rcp85,JJA,11.517666626,2039
10,6,90,11,rcp85,JJA,2.7813747406,2042
10,6,90,11,rcp85,JJA,24.4645774841,2044
10,6,90,11,rcp85,JJA,0.180853652954,2049
10,6,90,11,rcp85,JJA,5.61253242493,2051
10,6,90,11,rcp85,JJA,6.98503189087,2053
10,6,90,11,rcp85,JJA,7.62384872437,2054
10,6,90,11,rcp85,JJA,0.462837982178,2059
10,6,90,11,rcp85,JJA,2.63777236938,2060
10,6,90,11,rcp85,JJA,2.66562347412,2063
10,6,90,11,rcp85,JJA,0.524630355835,2065
10,6,90,11,rcp85,JJA,0.544647979736,2069
10,6,90,11,rcp85,JJA,3.29051475525,2070
10,6,90,11,rcp85,JJA,10.9223678589,2071
10,6,90,11,rcp85,JJA,0.735249328613,2072
10,6,90,11,rcp85,JJA,0.342734146118,2073
10,6,90,11,rcp85,JJA,4.21479682922,2075
10,6,90,11,rcp85,JJA,3.10339431763,2076
10,6,90,11,rcp85,JJA,6.29834632874,2079
10,6,90,11,rcp85,JJA,8.96762542725,2080
10,6,90,11,rcp85,JJA,1.03115730286,2081
10,6,90,11,rcp85,JJA,26.1016548157,2082
10,6,90,11,rcp85,JJA,1.5202796936,2083
10,6,90,11,rcp85,JJA,14.6969535828,2084
10,6,90,11,rcp85,JJA,2.09991340637,2085
10,6,90,11,rcp85,JJA,40.2478645325,2086
10,6,90,11,rcp85,JJA,0.489817428589,2088
10,6,90,11,rcp85,JJA,22.7213218689,2089
10,6,90,11,rcp85,JJA,1.65778999329,2090
10,6,90,11,rcp85,JJA,29.1947792053,2091
10,6,90,11,rcp85,JJA,11.5141876221,2092
10,6,90,11,rcp85,JJA,16.931942749,2093
10,6,90,11,rcp85,JJA,7.28355102539,2094
10,6,90,11,rcp85,JJA,25.4758918762,2095
10,6,90,11,rcp85,JJA,38.7883384705,2096
10,6,90,11,rcp85,JJA,35.5402954102,2098
10,6,90,11,rcp85,JJA,16.8057449341,2099
10,6,90,11,rcp85,JJA,14.4845970154,2100
10,6,10,11,rcp85,JJA,-4.72080020905,1972
10,6,10,11,rcp85,JJA,-0.793906974792,1974
10,6,10,11,rcp85,JJA,-2.53107051849,1980
10,6,10,11,rcp85,JJA,-0.20731048584,1982
10,6,10,11,rcp85,JJA,-1.4031332016,1983
10,6,10,11,rcp85,JJA,-0.743428993225,1990
10,6,10,11,rcp85,JJA,-1.90704898834,1991
10,6,10,11,rcp85,JJA,-1.91923408508,1992
10,6,10,11,rcp85,JJA,-0.021061706543,1996
10,6,10,11,rcp85,JJA,-3.21949462891,2001
10,6,10,11,rcp85,JJA,-0.228197860718,2013
10,6,10,11,rcp85,JJA,-2.4997385025,2026
10,6,10,11,rcp85,JJA,-2.71818904877,2028
10,6,10,11,rcp85,JJA,-0.875717926025,2046
10,6,10,11,rcp85,JJA,-0.202958869934,2050
10,7,90,11,rcp85,JJA,4.83098487854,2000
10,7,90,11,rcp85,JJA,0.51418762207,2036
10,7,90,11,rcp85,JJA,0.867537307739,2044
10,7,90,11,rcp85,JJA,3.00156669617,2064
10,7,90,11,rcp85,JJA,0.554220962524,2071
10,7,90,11,rcp85,JJA,1.20435218811,2072
10,7,90,11,rcp85,JJA,5.75265579224,2079
10,7,90,11,rcp85,JJA,1.1190612793,2080
10,7,90,11,rcp85,JJA,3.68128852844,2084
10,7,90,11,rcp85,JJA,7.13298492432,2086
10,7,90,11,rcp85,JJA,2.07902603149,2089
10,7,90,11,rcp85,JJA,5.02071456909,2093
10,7,90,11,rcp85,JJA,8.58816223145,2095
10,7,90,11,rcp85,JJA,5.22523956299,2096
10,7,90,11,rcp85,JJA,21.4141014099,2098
10,7,90,11,rcp85,JJA,4.58642272949,2099
10,7,90,11,rcp85,JJA,13.4123580933,2100
10,7,10,11,rcp85,JJA,-1.98102645874,1972
10,7,10,11,rcp85,JJA,-2.61462097168,1974
10,7,10,11,rcp85,JJA,-3.79651813507,1979
10,7,10,11,rcp85,JJA,-1.61462097168,1980
10,7,10,11,rcp85,JJA,-0.56588344574,1987
10,7,10,11,rcp85,JJA,-0.405743408203,1997
10,7,10,11,rcp85,JJA,-1.41183643341,2001
10,7,10,11,rcp85,JJA,-0.893124389648,2003
10,7,10,11,rcp85,JJA,-0.646822738647,2018
10,7,10,11,rcp85,JJA,-1.56240158081,2025
10,7,10,11,rcp85,JJA,-1.08807640076,2026
10,7,10,11,rcp85,JJA,-2.44403820038,2028
10,7,10,11,rcp85,JJA,-0.795648384094,2032
10,7,10,11,rcp85,JJA,-0.156831550598,2033
10,7,10,11,rcp85,JJA,-0.823498535156,2046
10,7,10,11,rcp85,JJA,-2.54847698212,2051
10,100,90,15,rcp85,JJA,8.42796211243,1976
10,100,90,15,rcp85,JJA,5.72893218994,1979
10,100,90,15,rcp85,JJA,7.17553405762,1996
10,100,10,15,rcp85,JJA,-0.641942024231,1982
10,100,10,15,rcp85,JJA,-1.13320350647,1983
10,100,10,15,rcp85,JJA,-0.414756774902,1985
10,100,10,15,rcp85,JJA,-4.12155342102,2007
10,100,10,15,rcp85,JJA,-2.59533977509,2011
10,100,10,15,rcp85,JJA,-2.78563117981,2012
10,1,90,15,rcp85,JJA,0.707573699951,1984
10,1,90,15,rcp85,JJA,4.57165031433,1987
10,1,90,15,rcp85,JJA,2.03378753662,1989
10,1,90,15,rcp85,JJA,0.69786529541,2005
10,1,90,15,rcp85,JJA,2.94058303833,2030
10,1,90,15,rcp85,JJA,1.12893180847,2031
10,1,90,15,rcp85,JJA,2.42407875061,2051
10,1,90,15,rcp85,JJA,0.905630874634,2058
10,1,90,15,rcp85,JJA,3.40466003418,2074
10,1,90,15,rcp85,JJA,10.6318462372,2078
10,1,90,15,rcp85,JJA,4.12699012756,2081
10,1,90,15,rcp85,JJA,0.688154983521,2082
10,1,90,15,rcp85,JJA,0.309515762329,2089
10,1,90,15,rcp85,JJA,6.85320358276,2091
10,1,90,15,rcp85,JJA,3.33669929504,2092
10,1,90,15,rcp85,JJA,8.34446601868,2095
10,1,90,15,rcp85,JJA,4.0532043457,2097
10,1,90,15,rcp85,JJA,3.8027179718,2099
10,1,10,15,rcp85,JJA,-4.18951416016,1975
10,1,10,15,rcp85,JJA,-1.24776649475,1981
10,1,10,15,rcp85,JJA,-2.19534015656,1985
10,1,10,15,rcp85,JJA,-0.193398475647,1992
10,1,10,15,rcp85,JJA,-0.296310424805,1993
10,1,10,15,rcp85,JJA,-2.33902931213,1994
10,1,10,15,rcp85,JJA,-1.55456352234,1996
10,1,10,15,rcp85,JJA,-2.206990242,2004
10,1,10,15,rcp85,JJA,-2.086602211,2007
10,1,10,15,rcp85,JJA,-2.4205827713,2013
10,1,10,15,rcp85,JJA,-0.884659767151,2018
10,1,10,15,rcp85,JJA,-2.93902873993,2023
10,1,10,15,rcp85,JJA,-1.00893211365,2024
10,1,10,15,rcp85,JJA,-2.87883472443,2028
10,1,10,15,rcp85,JJA,-1.09048557281,2029
10,1,10,15,rcp85,JJA,-2.84000015259,2044
10,1,10,15,rcp85,JJA,-1.79533958435,2046
10,1,10,15,rcp85,JJA,-0.789514541626,2062
10,1,10,15,rcp85,JJA,-0.857475280762,2065
10,1,10,15,rcp85,JJA,-0.175922393799,2067
10,1,10,15,rcp85,JJA,-2.36621379852,2070
10,1,10,15,rcp85,JJA,-1.17398071289,2071
10,1,10,15,rcp85,JJA,-0.733203887939,2073
10,1,10,15,rcp85,JJA,-1.79339790344,2084
10,1,10,15,rcp85,JJA,-1.35262107849,2087
10,2,90,15,rcp85,JJA,0.86679725647,1979
10,2,90,15,rcp85,JJA,16.4939792633,1994
10,2,90,15,rcp85,JJA,3.77747612,2022
10,2,90,15,rcp85,JJA,4.69398193359,2025
10,2,90,15,rcp85,JJA,9.73281745911,2028
10,2,90,15,rcp85,JJA,3.06097106934,2033
10,2,90,15,rcp85,JJA,3.54835014343,2036
10,2,90,15,rcp85,JJA,2.38912658691,2038
10,2,90,15,rcp85,JJA,0.756117630005,2040
10,2,90,15,rcp85,JJA,4.84932022095,2042
10,2,90,15,rcp85,JJA,2.61436920166,2045
10,2,90,15,rcp85,JJA,1.72116546631,2047
10,2,90,15,rcp85,JJA,2.39106826782,2048
10,2,90,15,rcp85,JJA,8.70951347351,2057
10,2,90,15,rcp85,JJA,4.63378601074,2060
10,2,90,15,rcp85,JJA,0.96194152832,2062
10,2,90,15,rcp85,JJA,2.38718490601,2065
10,2,90,15,rcp85,JJA,1.76000099182,2067
10,2,90,15,rcp85,JJA,0.451262283325,2068
10,2,90,15,rcp85,JJA,3.27844696045,2078
10,2,90,15,rcp85,JJA,1.38135986328,2080
10,2,90,15,rcp85,JJA,3.87844734192,2087
10,2,90,15,rcp85,JJA,3.92504959106,2088
10,2,90,15,rcp85,JJA,4.68815498352,2089
10,2,90,15,rcp85,JJA,12.0998065948,2094
10,2,90,15,rcp85,JJA,3.24349479675,2095
10,2,90,15,rcp85,JJA,0.610485839844,2096
10,2,90,15,rcp85,JJA,1.12310676575,2100
10,2,10,15,rcp85,JJA,-3.51766967773,1971
10,2,10,15,rcp85,JJA,-2.45359230042,1972
10,2,10,15,rcp85,JJA,-0.463300704956,1976
10,2,10,15,rcp85,JJA,-1.30990314484,1977
10,2,10,15,rcp85,JJA,-3.41669940948,1978
10,2,10,15,rcp85,JJA,-0.537087440491,1980
10,2,10,15,rcp85,JJA,-3.54485416412,1981
10,2,10,15,rcp85,JJA,-0.552620887756,1983
10,2,10,15,rcp85,JJA,-0.265242576599,1988
10,2,10,15,rcp85,JJA,-1.42446613312,1992
10,2,10,15,rcp85,JJA,-2.09631061554,1996
10,2,10,15,rcp85,JJA,-1.34097099304,2009
10,2,10,15,rcp85,JJA,-0.156504631042,2012
10,2,10,15,rcp85,JJA,-1.00893211365,2071
10,2,10,15,rcp85,JJA,-0.940970420837,2084
10,2,10,15,rcp85,JJA,-0.410873413086,2091
10,2,10,15,rcp85,JJA,-0.399223327637,2099
10,3,90,15,rcp85,JJA,1.10951499939,1983
10,3,90,15,rcp85,JJA,1.13864212036,1987
10,3,90,15,rcp85,JJA,4.18524246216,1994
10,3,90,15,rcp85,JJA,6.91922454834,2000
10,3,90,15,rcp85,JJA,13.7638843536,2002
10,3,90,15,rcp85,JJA,2.94834976196,2003
10,3,90,15,rcp85,JJA,0.257088470459,2005
10,3,90,15,rcp85,JJA,6.40077667236,2006
10,3,90,15,rcp85,JJA,2.66097145081,2008
10,3,90,15,rcp85,JJA,5.82796173096,2009
10,3,90,15,rcp85,JJA,8.60660057068,2018
10,3,90,15,rcp85,JJA,0.0357292175293,2019
10,3,90,15,rcp85,JJA,1.38135986328,2024
10,3,90,15,rcp85,JJA,2.01048545837,2025
10,3,90,15,rcp85,JJA,11.1153400421,2031
10,3,90,15,rcp85,JJA,1.60271911621,2035
10,3,90,15,rcp85,JJA,1.39883499146,2040
10,3,90,15,rcp85,JJA,0.618252563477,2044
10,3,90,15,rcp85,JJA,5.97164993286,2046
10,3,90,15,rcp85,JJA,6.44932060242,2048
10,3,90,15,rcp85,JJA,17.1289318085,2050
10,3,90,15,rcp85,JJA,5.06291275024,2051
10,3,90,15,rcp85,JJA,8.34058265686,2052
10,3,90,15,rcp85,JJA,9.64737968445,2054
10,3,90,15,rcp85,JJA,14.7328174591,2056
10,3,90,15,rcp85,JJA,2.35999946594,2057
10,3,90,15,rcp85,JJA,1.25708847046,2062
10,3,90,15,rcp85,JJA,1.0532043457,2063
10,3,90,15,rcp85,JJA,9.53864173889,2065
10,3,90,15,rcp85,JJA,5.81048660278,2066
10,3,90,15,rcp85,JJA,2.35611610413,2067
10,3,90,15,rcp85,JJA,5.30757408142,2069
10,3,90,15,rcp85,JJA,1.82019500732,2071
10,3,90,15,rcp85,JJA,0.726990509033,2072
10,3,90,15,rcp85,JJA,13.0143688202,2073
10,3,90,15,rcp85,JJA,0.334757614136,2075
10,3,90,15,rcp85,JJA,3.26291351318,2076
10,3,90,15,rcp85,JJA,1.57747535706,2083
10,3,90,15,rcp85,JJA,12.6920383453,2085
10,3,90,15,rcp85,JJA,6.59495239258,2086
10,3,90,15,rcp85,JJA,5.48621444702,2088
10,3,90,15,rcp85,JJA,21.6240795135,2090
10,3,90,15,rcp85,JJA,8.04155426025,2091
10,3,90,15,rcp85,JJA,16.4765041351,2092
10,3,90,15,rcp85,JJA,17.73475914,2093
10,3,90,15,rcp85,JJA,9.32116584778,2094
10,3,90,15,rcp85,JJA,4.72699050903,2095
10,3,90,15,rcp85,JJA,25.1192234039,2100
10,3,10,15,rcp85,JJA,-1.07106781006,1971
10,3,10,15,rcp85,JJA,-6.03417491913,1974
10,3,10,15,rcp85,JJA,-0.18563079834,1977
10,3,10,15,rcp85,JJA,-0.608931541443,1980
10,3,10,15,rcp85,JJA,-1.09436893463,1982
10,3,10,15,rcp85,JJA,-0.725437164307,1984
10,3,10,15,rcp85,JJA,-1.09825229645,1993
10,3,10,15,rcp85,JJA,-1.88854408264,2012
10,3,10,15,rcp85,JJA,-2.70796108246,2020
10,3,10,15,rcp85,JJA,-2.02446556091,2026
10,3,10,15,rcp85,JJA,-1.33902931213,2038
10,3,10,15,rcp85,JJA,-0.0380582809448,2059
10,4,90,15,rcp85,JJA,5.03378753662,1973
10,4,90,15,rcp85,JJA,4.84932022095,1978
10,4,90,15,rcp85,JJA,5.49009780884,1981
10,4,90,15,rcp85,JJA,1.45708732605,1998
10,4,90,15,rcp85,JJA,2.13281517029,2011
10,4,90,15,rcp85,JJA,0.134756851196,2016
10,4,90,15,rcp85,JJA,1.98136024475,2023
10,4,90,15,rcp85,JJA,3.66873817444,2041
10,4,90,15,rcp85,JJA,2.18524246216,2050
10,4,90,15,rcp85,JJA,2.41825370789,2059
10,4,90,15,rcp85,JJA,0.695923614502,2066
10,4,90,15,rcp85,JJA,6.06097106934,2073
10,4,90,15,rcp85,JJA,0.293980407715,2074
10,4,90,15,rcp85,JJA,4.04349594116,2076
10,4,90,15,rcp85,JJA,6.0279624939,2088
10,4,90,15,rcp85,JJA,1.46097068787,2089
10,4,90,15,rcp85,JJA,4.22601966858,2090
10,4,10,15,rcp85,JJA,-1.88077640533,1977
10,4,10,15,rcp85,JJA,-2.35067939758,1991
10,4,10,15,rcp85,JJA,-0.806990623474,1997
10,4,10,15,rcp85,JJA,-3.25553417206,2001
10,4,10,15,rcp85,JJA,-3.27300930023,2003
10,4,10,15,rcp85,JJA,-1.90601921082,2010
10,4,10,15,rcp85,JJA,-1.8438835144,2012
10,4,10,15,rcp85,JJA,-5.09242725372,2015
10,4,10,15,rcp85,JJA,-2.95650482178,2025
10,4,10,15,rcp85,JJA,-2.37980556488,2026
10,4,10,15,rcp85,JJA,-1.43223285675,2036
10,4,10,15,rcp85,JJA,-1.85747528076,2037
10,4,10,15,rcp85,JJA,-0.900194168091,2042
10,4,10,15,rcp85,JJA,-1.26135921478,2046
10,4,10,15,rcp85,JJA,-0.0633010864258,2049
10,4,10,15,rcp85,JJA,-2.64194202423,2053
10,4,10,15,rcp85,JJA,-1.66524219513,2062
10,4,10,15,rcp85,JJA,-0.154562950134,2068
10,4,10,15,rcp85,JJA,-3.17398071289,2071
10,4,10,15,rcp85,JJA,-2.71572780609,2078
10,4,10,15,rcp85,JJA,-0.23805809021,2083
10,4,10,15,rcp85,JJA,-1.82446575165,2096
10,4,10,15,rcp85,JJA,-1.70796108246,2098
10,4,10,15,rcp85,JJA,-3.13126182556,2099
10,5,90,15,rcp85,JJA,7.27262191772,1977
10,5,90,15,rcp85,JJA,2.13087348938,1985
10,5,90,15,rcp85,JJA,0.274563598633,2008
10,5,90,15,rcp85,JJA,21.0201938629,2012
10,5,90,15,rcp85,JJA,0.765826034546,2017
10,5,90,15,rcp85,JJA,12.4473789215,2024
10,5,90,15,rcp85,JJA,1.97747688293,2026
10,5,90,15,rcp85,JJA,0.48815612793,2032
10,5,90,15,rcp85,JJA,4.74640731812,2041
10,5,90,15,rcp85,JJA,4.32504920959,2042
10,5,90,15,rcp85,JJA,11.5192249298,2049
10,5,90,15,rcp85,JJA,9.31922416687,2050
10,5,90,15,rcp85,JJA,15.4648540497,2056
10,5,90,15,rcp85,JJA,9.5891254425,2058
10,5,90,15,rcp85,JJA,0.641554641724,2059
10,5,90,15,rcp85,JJA,3.34834938049,2060
10,5,90,15,rcp85,JJA,1.46679573059,2062
10,5,90,15,rcp85,JJA,14.5347583771,2067
10,5,90,15,rcp85,JJA,5.4454372406,2068
10,5,90,15,rcp85,JJA,5.97747688293,2070
10,5,90,15,rcp85,JJA,11.721163559,2074
10,5,90,15,rcp85,JJA,12.0803897858,2075
10,5,90,15,rcp85,JJA,4.70369033813,2076
10,5,90,15,rcp85,JJA,4.83378677368,2077
10,5,90,15,rcp85,JJA,5.64737968445,2078
10,5,90,15,rcp85,JJA,7.37165145874,2080
10,5,90,15,rcp85,JJA,1.5036895752,2081
10,5,90,15,rcp85,JJA,2.82602005005,2084
10,5,90,15,rcp85,JJA,0.843495178223,2086
10,5,90,15,rcp85,JJA,6.53670005798,2087
10,5,90,15,rcp85,JJA,16.0687397003,2088
10,5,90,15,rcp85,JJA,4.31922416687,2090
10,5,90,15,rcp85,JJA,6.92310791016,2092
10,5,90,15,rcp85,JJA,15.6765048981,2093
10,5,90,15,rcp85,JJA,20.7405841827,2099
10,5,90,15,rcp85,JJA,1.37553482056,2100
10,5,10,15,rcp85,JJA,-1.76621341705,1972
10,5,10,15,rcp85,JJA,-1.32349491119,1975
10,5,10,15,rcp85,JJA,-2.86135959625,2014
10,5,10,15,rcp85,JJA,-0.37980556488,2020
10,5,10,15,rcp85,JJA,-2.6283493042,2033
10,5,10,15,rcp85,JJA,-0.296310424805,2064
10,6,90,15,rcp85,JJA,6.34834938049,2000
10,6,90,15,rcp85,JJA,1.23378639221,2002
10,6,90,15,rcp85,JJA,11.8357303619,2010
10,6,90,15,rcp85,JJA,0.515339660645,2012
10,6,90,15,rcp85,JJA,3.65708808899,2018
10,6,90,15,rcp85,JJA,2.23378639221,2020
10,6,90,15,rcp85,JJA,3.6590297699,2021
10,6,90,15,rcp85,JJA,6.76776771545,2030
10,6,90,15,rcp85,JJA,0.259030151367,2035
10,6,90,15,rcp85,JJA,3.97747688293,2036
10,6,90,15,rcp85,JJA,1.45126228333,2038
10,6,90,15,rcp85,JJA,15.9910686493,2044
10,6,90,15,rcp85,JJA,8.96388511658,2052
10,6,90,15,rcp85,JJA,7.8376701355,2054
10,6,90,15,rcp85,JJA,7.56000022888,2055
10,6,90,15,rcp85,JJA,10.7036884308,2057
10,6,90,15,rcp85,JJA,2.31339912415,2059
10,6,90,15,rcp85,JJA,1.08232955933,2061
10,6,90,15,rcp85,JJA,10.3677661896,2063
10,6,90,15,rcp85,JJA,6.66873817444,2069
10,6,90,15,rcp85,JJA,1.12893180847,2071
10,6,90,15,rcp85,JJA,2.91145591736,2072
10,6,90,15,rcp85,JJA,13.7328174591,2073
10,6,90,15,rcp85,JJA,23.5522335052,2075
10,6,90,15,rcp85,JJA,0.389126586914,2076
10,6,90,15,rcp85,JJA,9.63767127991,2079
10,6,90,15,rcp85,JJA,1.00854377747,2080
10,6,90,15,rcp85,JJA,2.84737854004,2081
10,6,90,15,rcp85,JJA,14.2706783295,2082
10,6,90,15,rcp85,JJA,0.884272384644,2084
10,6,90,15,rcp85,JJA,22.1211650848,2085
10,6,90,15,rcp85,JJA,25.5464084625,2086
10,6,90,15,rcp85,JJA,0.241553115845,2087
10,6,90,15,rcp85,JJA,1.1347568512,2088
10,6,90,15,rcp85,JJA,19.7716510773,2092
10,6,90,15,rcp85,JJA,9.57553367615,2093
10,6,90,15,rcp85,JJA,26.8881557465,2095
10,6,90,15,rcp85,JJA,18.1425235748,2096
10,6,90,15,rcp85,JJA,4.06097106934,2097
10,6,90,15,rcp85,JJA,32.8881557465,2098
10,6,90,15,rcp85,JJA,12.0085437775,2099
10,6,90,15,rcp85,JJA,14.7036884308,2100
10,6,10,15,rcp85,JJA,-0.775921821594,1971
10,6,10,15,rcp85,JJA,-3.41669940948,1972
10,6,10,15,rcp85,JJA,-4.09436893463,1974
10,6,10,15,rcp85,JJA,-1.82640743256,1981
10,6,10,15,rcp85,JJA,-1.12737846375,1982
10,6,10,15,rcp85,JJA,-2.72543716431,1983
10,6,10,15,rcp85,JJA,-2.30213546753,1992
10,6,10,15,rcp85,JJA,-2.44582557678,1994
10,6,10,15,rcp85,JJA,-3.52932071686,2026
10,6,10,15,rcp85,JJA,-2.52543640137,2032
10,6,10,15,rcp85,JJA,-1.16815567017,2033
10,6,10,15,rcp85,JJA,-2.25165081024,2037
10,6,10,15,rcp85,JJA,-0.222524642944,2047
10,6,10,15,rcp85,JJA,-0.430291175842,2066
10,7,90,15,rcp85,JJA,0.979418563843,1973
10,7,90,15,rcp85,JJA,0.534758377075,1976
10,7,90,15,rcp85,JJA,5.02019386292,1999
10,7,90,15,rcp85,JJA,3.64155464172,2002
10,7,90,15,rcp85,JJA,0.818253326416,2020
10,7,90,15,rcp85,JJA,0.330874252319,2021
10,7,90,15,rcp85,JJA,0.202719497681,2024
10,7,90,15,rcp85,JJA,0.833786773682,2030
10,7,90,15,rcp85,JJA,2.24349479675,2036
10,7,90,15,rcp85,JJA,0.956116485596,2043
10,7,90,15,rcp85,JJA,4.21631126404,2044
10,7,90,15,rcp85,JJA,2.03378753662,2049
10,7,90,15,rcp85,JJA,10.2726200104,2053
10,7,90,15,rcp85,JJA,4.66679649353,2057
10,7,90,15,rcp85,JJA,2.91728286743,2061
10,7,90,15,rcp85,JJA,0.154175567627,2064
10,7,90,15,rcp85,JJA,0.0454376220703,2069
10,7,90,15,rcp85,JJA,1.37941818237,2072
10,7,90,15,rcp85,JJA,0.470679092407,2075
10,7,90,15,rcp85,JJA,1.9930103302,2079
10,7,90,15,rcp85,JJA,1.43767051697,2080
10,7,90,15,rcp85,JJA,3.03961257935,2086
10,7,90,15,rcp85,JJA,9.40660362244,2092
10,7,90,15,rcp85,JJA,0.165825653076,2093
10,7,90,15,rcp85,JJA,26.600775528,2096
10,7,90,15,rcp85,JJA,1.91339759827,2097
10,7,90,15,rcp85,JJA,4.21825294495,2098
10,7,90,15,rcp85,JJA,11.7891262054,2099
10,7,90,15,rcp85,JJA,9.96582679749,2100
10,7,10,15,rcp85,JJA,-5.16621351242,1972
10,7,10,15,rcp85,JJA,-2.21669864655,1974
10,7,10,15,rcp85,JJA,-2.00893211365,1979
10,7,10,15,rcp85,JJA,-0.513786315918,1982
10,7,10,15,rcp85,JJA,-2.97980594635,1983
10,7,10,15,rcp85,JJA,-2.51572799683,1992
10,7,10,15,rcp85,JJA,-3.24194145203,1994
10,7,10,15,rcp85,JJA,-2.84582519531,1996
10,7,10,15,rcp85,JJA,-1.95067977905,2001
10,7,10,15,rcp85,JJA,-0.282718658447,2019
10,7,10,15,rcp85,JJA,-1.70407772064,2025
10,7,10,15,rcp85,JJA,-1.95844650269,2032
10,7,10,15,rcp85,JJA,-1.1176700592,2066
10,7,10,15,rcp85,JJA,-0.552620887756,2090
10,100,90,17,rcp85,JJA,17.0776584625,1976
10,100,90,17,rcp85,JJA,0.817021179199,1990
10,100,90,17,rcp85,JJA,8.17872314453,1996
10,100,10,17,rcp85,JJA,-0.0265954971313,1980
10,100,10,17,rcp85,JJA,-0.0212768554688,1982
10,100,10,17,rcp85,JJA,-0.829787635803,1985
10,100,10,17,rcp85,JJA,-2.10638275146,2007
10,100,10,17,rcp85,JJA,-1.58510627747,2011
10,1,90,17,rcp85,JJA,5.39680938721,1974
10,1,90,17,rcp85,JJA,4.16808586121,2030
10,1,90,17,rcp85,JJA,0.471276092529,2058
10,1,90,17,rcp85,JJA,5.59361724854,2078
10,1,90,17,rcp85,JJA,8.50851135254,2091
10,1,90,17,rcp85,JJA,0.0829780578613,2094
10,1,90,17,rcp85,JJA,4.80638198853,2095
10,1,90,17,rcp85,JJA,0.0936172485352,2097
10,1,10,17,rcp85,JJA,-1.7978729248,1975
10,1,10,17,rcp85,JJA,-1.70744743347,1976
10,1,10,17,rcp85,JJA,-3.81469726918e-07,1978
10,1,10,17,rcp85,JJA,-3.3351067543,1981
10,1,10,17,rcp85,JJA,-1.05319156647,1985
10,1,10,17,rcp85,JJA,-1.08510627747,1988
10,1,10,17,rcp85,JJA,-0.829787635803,1992
10,1,10,17,rcp85,JJA,-0.978723907471,1993
10,1,10,17,rcp85,JJA,-0.718085670471,1994
10,1,10,17,rcp85,JJA,-0.127660179138,1997
10,1,10,17,rcp85,JJA,-1.35638275146,2006
10,1,10,17,rcp85,JJA,-1.27127685547,2007
10,1,10,17,rcp85,JJA,-1.09574451447,2010
10,1,10,17,rcp85,JJA,-2.72340431213,2012
10,1,10,17,rcp85,JJA,-1.05319156647,2013
10,1,10,17,rcp85,JJA,-0.382978820801,2017
10,1,10,17,rcp85,JJA,-2.74468078613,2018
10,1,10,17,rcp85,JJA,-0.771276855469,2020
10,1,10,17,rcp85,JJA,-1.23936214447,2023
10,1,10,17,rcp85,JJA,-2.06382980347,2024
10,1,10,17,rcp85,JJA,-3.80319156647,2028
10,1,10,17,rcp85,JJA,-0.824468040466,2035
10,1,10,17,rcp85,JJA,-1.62766017914,2038
10,1,10,17,rcp85,JJA,-0.430851364136,2039
10,1,10,17,rcp85,JJA,-0.851064109802,2042
10,1,10,17,rcp85,JJA,-4.04255332947,2044
10,1,10,17,rcp85,JJA,-1.79255332947,2049
10,1,10,17,rcp85,JJA,-2.22340431213,2059
10,1,10,17,rcp85,JJA,-0.856382751465,2062
10,1,10,17,rcp85,JJA,-0.276595497131,2065
10,1,10,17,rcp85,JJA,-1.65957489014,2067
10,1,10,17,rcp85,JJA,-0.372340583801,2070
10,1,10,17,rcp85,JJA,-1.74468078613,2071
10,1,10,17,rcp85,JJA,-0.0106386184692,2086
10,1,10,17,rcp85,JJA,-0.925531768799,2087
10,1,10,17,rcp85,JJA,-1.25000038147,2093
10,1,10,17,rcp85,JJA,-2.23404254913,2096
10,2,90,17,rcp85,JJA,2.16276626587,1994
10,2,90,17,rcp85,JJA,6.66808586121,2026
10,2,90,17,rcp85,JJA,9.9021270752,2028
10,2,90,17,rcp85,JJA,2.06170158386,2047
10,2,90,17,rcp85,JJA,4.24787216187,2050
10,2,90,17,rcp85,JJA,4.2744682312,2051
10,2,90,17,rcp85,JJA,7.3808506012,2057
10,2,90,17,rcp85,JJA,6.0670211792,2059
10,2,90,17,rcp85,JJA,4.18404273987,2060
10,2,90,17,rcp85,JJA,1.9819152832,2075
10,2,90,17,rcp85,JJA,0.779787826538,2076
